id,headline,date,snippet,url,word_count,,,,,
5a78699ad4211f00015bf57b,b'Committee Votes to Release Democratic Rebuttal to G.O.P. Russia Memo',2/5/18,"b'The House Intelligence Committee voted to release a Democratic rebuttal to a Republican memo on surveillance abuse, putting its fate in President Trump\xe2\x80\x99s hands.'",https://www.nytimes.com/2018/02/05/us/politics/democratic-memo-adam-schiff-trump.html,1252,,,,,
5a4fb89b95d0e0110c1a3141,"b'Amid Calls from Trump, F.B.I. Renews Questions Over Clinton Foundation'",1/5/18,b'Career prosecutors shut down the case in 2016 over lack of evidence. The new interest comes as Mr. Trump has taken the highly unusual step of calling for investigations into political rivals.',https://www.nytimes.com/2018/01/05/us/politics/clinton-foundation-fbi.html,831,,,,,
5abd7b1147de81a901219bd3,"b'Command From the Devil Drove Nanny to Kill, Psychiatrist Says'",3/29/18,"b'Dr. Karen Rosenbaum testified that the former nanny, Yoselyn Ortega, was too delusional to understand her actions when she killed two young children in her care.'",https://www.nytimes.com/2018/03/29/nyregion/nanny-murder-trial-devil-commands.html,668,,,,,
5a97cf5e410cf7000162e9b8,"b'Trump Targets MS-13, a Violent Menace, if Not the One He Portrays'",3/1/18,b'The transnational gang is a bit player compared with drug cartels. But its violence has helped the Trump administration sell its campaign against immigration.',https://www.nytimes.com/2018/03/01/us/politics/ms13-gang-threat-trump-policy.html,1506,,,,,
5a63215895d0e0110c1a59b0,b'The National Rifle Association\xe2\x80\x99s Telegenic Warrior',1/20/18,"b'How Dana Loesch, a onetime Democrat, became a Second Amendment spokeswoman too incendiary for some right-wingers to handle.'",https://www.nytimes.com/2018/01/20/style/dana-loesch-national-rifle-association.html,2108,,,,,
5a57404595d0e0110c1a3f9a,b'\xe2\x80\x98The Lowest White Man\xe2\x80\x99',1/11/18,"b'For white supremacy to thrive, the lowest white man must be exalted above those who are black.'",https://www.nytimes.com/2018/01/11/opinion/trump-immigration-white-supremacy.html,960,,,,,
5a4fe5a195d0e0110c1a31cd,"b'The Playlist: Justin Timberlake Stays Funky (for Now), and 9 More New Songs'",1/5/18,"b""Hear the new songs that caught our critics' attention this week, from Bruno Mars and Cardi B, They Might Be Giants and more.""",https://www.nytimes.com/2018/01/05/arts/music/playlist-justin-timberlake-bruno-mars-kendrick-lamar.html,1435,,,,,
5a91d9b1410cf7000162dcb4,b'Democratic Rebuttal of G.O.P. Memo',2/24/18,b'House Democrats made public a heavily redacted memo that was drafted to counter Republican claims of surveillance abuses against a former Trump campaign aide.',https://www.nytimes.com/interactive/2018/02/24/us/politics/house-democrats-memo-rebuttal.html,0,,,,,
5ab37b2447de81a9012151e0,b'Will Canada Elect a Tin-Pot Northern Trump?',3/22/18,b'Doug Ford\xe2\x80\x99s rise to power in Ontario signals the Conservative brand is now principally a marker of contempt for political order itself.',https://www.nytimes.com/2018/03/22/opinion/doug-ford-populism-canada-trump.html,1058,,,,,
5a4bf37b95d0e0246f21eeec,"b'Trump Reiterates Support for Iranian Protesters, but Also Criticizes Obama'",1/2/18,"b'Unlike President Barack Obama, who was faulted for his response to the protests that became known as the Green Movement, President Trump has come down on the side of the demonstrators'",https://www.nytimes.com/2018/01/02/us/politics/trump-iran-protesters.html,1253,,,,,
5a9947b9410cf7000162edec,b'Would a Broadcom-Qualcomm Deal Really Shift the 5G race?: DealBook Briefing',3/2/18,b'Lawmakers have pressed the government panel that scrutinizes deals for national security concerns to take a close look at Broadcom\xe2\x80\x99s hostile bid for Qualcomm.',https://www.nytimes.com/2018/03/02/business/dealbook/trade-tariffs-steel-aluminum.html,3954,,,,,
5aa0808c410cf7000162f34f,b'Sessions Targets California Immigrants Using a Ruling That Protected Them',3/8/18,b'The principle of federal supremacy over immigration established in a Supreme Court ruling in favor of the Obama administration could help the Trump Justice Department advance a different goal.',https://www.nytimes.com/2018/03/07/us/politics/jeff-sessions-california-lawsuit.html,1127,,,,,
5abf174347de81a90121a629,"b""Mormon Church's All-Male Hierarchy Is Steeped in Tradition""",3/31/18,b'The Mormon church this weekend is expected to select two new members to a top governing body during a twice-yearly conference that will be the first since new church president Russell M. Nelson in January assumed the highest seat in a well-defined...',https://www.nytimes.com/aponline/2018/03/31/us/ap-us-rel-mormon-conference-hierarchy-qa.html,854,,,,,
5aaa0be647de81a9012102c3,b'Word + Quiz: foil',3/15/18,b'This word has appeared in 352 articles on nytimes.com in the past year.',https://www.nytimes.com/2018/03/15/learning/15WODLN.html,278,,,,,
5abe0bd047de81a901219ee2,b'Can You Get Two Colds at Once?',3/30/18,"b'People can, and often do, get infected with multiple germs. Sometimes it helps; sometimes it hurts.'",https://www.nytimes.com/2018/03/30/well/live/can-you-get-two-colds-at-once.html,413,,,,,
5a79c303d4211f00015bf8ea,b'The Shed Isn\xe2\x80\x99t Waiting for a Building to Start Programming',2/6/18,b'A two-week arts event will take place in temporary structure an undeveloped lot in May.',https://www.nytimes.com/2018/02/06/arts/design/the-shed-arts-center.html,192,,,,,
5abb8d9a47de81a9012188d8,b'Walgreens Retail Sales Decline Overshadows Pharmacy Business Strength',3/28/18,"b""Walgreens Boots Alliance Inc's quarterly profit and sales beat analysts' estimates on Wednesday helped by higher prescription volumes, but concerns surrounding its retail business played on investors' minds.""",https://www.nytimes.com/reuters/2018/03/28/business/28reuters-walgreens-boots-results.html,427,,,,,
5abe682747de81a90121a207,"b'Recalls This Week: Electric Blankets, Halogen Light Bulbs'",3/30/18,"b""Electric blankets that can overheat and start a fire are among this week's recalled consumer products. Others include faulty halogen light bulbs.""",https://www.nytimes.com/aponline/2018/03/30/business/ap-us-recalls-this-week.html,930,,,,,
5aa2afb547de81a90120c579,b'Revoking Awards to Aung San Suu Kyi',3/9/18,b'Readers say that the failure to condemn the persecution of the Rohingya makes Myanmar\xe2\x80\x99s civilian leader unworthy of honors.',https://www.nytimes.com/2018/03/09/opinion/myanmar-rohingya.html,263,,,,,
5abadc6747de81a901218441,b'WTO Chief Sees No Sign of U.S. Walking Away From WTO',3/28/18,"b'There is no sign that the United States is distancing itself from the World Trade Organization, and negotiations are underway to avert a global trade war, WTO Director-General Roberto Azevedo said in a BBC interview broadcast on Wednesday. '",https://www.nytimes.com/reuters/2018/03/27/business/27reuters-usa-trade-wto.html,390,,,,,
5ab7bed947de81a901216e60,"b'Buell Neidlinger, Acclaimed Genre-Crossing Bassist, Dies at 82'",3/25/18,"b'He had a founding role in free jazz, played alongside Cecil Taylor, performed in a Stravinsky premiere and recorded with Dolly Parton and the Eagles.'",https://www.nytimes.com/2018/03/25/obituaries/buell-neidlinger-dies.html,877,,,,,
5a960f8b410cf7000162e548,b'Hope Hicks Acknowledges She Sometimes Tells White Lies for Trump',2/28/18,"b'Ms. Hicks, the White House communications director, told lawmakers investigating Russia\xe2\x80\x99s election interference that she has not lied about matters relevant to their inquiry.'",https://www.nytimes.com/2018/02/27/us/politics/hope-hicks-house-intelligence-committee-testimony.html,584,,,,,
5ab3c99847de81a9012154d2,b'Bill Cosby Wants to Replace Judge in His New Assault Trial',3/22/18,"b'Mr. Cosby, nearing a retrial on sexual assault charges, says the judge must recuse himself because his wife is an advocate for assault victims. Legal experts disagree.'",https://www.nytimes.com/2018/03/22/us/bill-cosby-trial-judge.html,858,,,,,
5aae86da47de81a90121224e,"b""'Black Panther' Surpasses 'Tomb Raider' for Fifth Box Office Crown""",3/18/18,"b'Disney-Marvel\'s ""Black Panther"" has maintained its momentum at the domestic box office, winning its fifth consecutive weekend with $27 million from 3,834 locations.'",https://www.nytimes.com/reuters/2018/03/18/arts/18reuters-usa-boxoffice.html,691,,,,,
5ab32b0247de81a90121503e,b'Today in History',3/22/18,b'Today in History',https://www.nytimes.com/aponline/2018/03/22/us/ap-history.html,851,,,,,
5a721b85d4211f00015be920,b'New Speakeasy Memorializes an Old-School Journalist Haunt',1/31/18,"b'Gibson & Luce, an underground cocktail bar, pays tribute to Life magazine and its editors.'",https://www.nytimes.com/2018/01/31/style/speakeasy-gibson-luce-life-hotel.html,394,,,,,
5a6dd77fd4211f00015bde9d,b'Bruno Mars Sweeps Top Prizes at the 2018 Grammy Awards',1/28/18,"b'The show also wrestled with a host of social and political topics, including immigration, race and the #MeToo movement.'",https://www.nytimes.com/2018/01/28/arts/music/grammy-awards.html,3177,,,,,
5aad2ff847de81a901211d4b,b'Bridge Collapse Saps Spirits and Research Efforts at Florida International University',3/17/18,b'The pedestrian bridge collapse has dealt a blow to the school and to a center there devoted to accelerated bridge construction.',https://www.nytimes.com/2018/03/17/us/florida-international-university-bridge.html,862,,,,,
5ab13c0547de81a9012135b0,b'Black Man Convicted by All-White Jury Seeks New Trial',3/20/18,"b'Prosecutors in west Georgia focused on the race of black potential jurors as they purposely and systematically excluded them from the trials of black men facing the death penalty four decades ago, lawyers for one of the men said in a court filing ...'",https://www.nytimes.com/aponline/2018/03/20/us/ap-us-all-white-juries.html,739,,,,,
5a7363d1d4211f00015bece7,"b'Gut Microbes Combine to Cause Colon Cancer, Study Suggests'",2/1/18,"b'Two types of bacteria common in the gut may accelerate the growth of tumors, suggesting new possibilities for diagnosis and prevention.'",https://www.nytimes.com/2018/02/01/health/colon-cancer-bacteria.html,1027,,,,,
5a971a99410cf7000162e829,b'A Rolling Party Brings the Funk (and Health Benefits)',2/28/18,b'A retired New York City Department of Correction officer has created a new dance aerobics class. All you need is roller skates. And maybe a sense of balance.',https://www.nytimes.com/2018/02/28/nyregion/a-rolling-party-brings-the-funk-and-health-benefits.html,972,,,,,
5ab0e9b947de81a9012131df,"b'Robert P. Langlands Is Awarded the Abel Prize, a Top Math Honor'",3/20/18,"b'The honor, regarded by some as a Nobel Prize of mathematics, recognizes work on a \xe2\x80\x9cgrand unified theory\xe2\x80\x9d to connect different areas of mathematics.'",https://www.nytimes.com/2018/03/20/science/robert-langlands-abel-prize-mathematics.html,804,,,,,id,headline,date,snippet,url,word_count
5aa5a08b47de81a90120d1e9,b'Delta and the Gun Control Rally',2018-03-11,b'A reader suggests that the airline offer discounts to the high school students who will attend the Washington rally.',https://www.nytimes.com/2018/03/11/opinion/delta-and-antigun-rally.html,156
5a7d7128d4211f00015c035b,b'When a Gun Maker Proposed Gun Control',2018-02-09,"b'Long before a gunman using a Ruger emptied 15 high-capacity magazines in a Texas church, William B. Ruger Sr. said he would sell them only to the police.'",https://www.nytimes.com/2018/02/09/business/sturm-ruger-gun-control.html,1050
5ab3c3ef47de81a901215486,b'America Passed Gun Control in 1968. Can It Happen Again?',2018-03-22,b'The King and Kennedy assassinations spurred passage of the Gun Control Act.',https://www.nytimes.com/2018/03/22/opinion/gun-control-1968.html,1247
5a97167b410cf7000162e81f,b'Corporate Action on Gun Control',2018-02-28,b'Readers are buoyed by a decision by Dick\xe2\x80\x99s Sporting Goods to stop selling assault rifles.',https://www.nytimes.com/2018/02/28/opinion/companies-gun-control.html,540
5ab9799147de81a901217943,"b'New Jersey\xe2\x80\x99s Gun Laws, Already Tough, Could Soon Get Tougher'",2018-03-26,"b'The state is poised to enact several measures, calling it a response to the movement that has grown after the deadly high school shooting in Florida.'",https://www.nytimes.com/2018/03/26/nyregion/new-jersey-gun-control.html,824
5aa6dea847de81a90120db19,"b'Conceding to N.R.A., Trump Abandons Brief Gun Control Promise'",2018-03-12,"b'After a made-for-television moment in which he appeared to embrace expansive gun control, President Trump completed his reversal on Monday.'",https://www.nytimes.com/2018/03/12/us/politics/trump-gun-control-national-rifle-association.html,1404
5a95fa1e410cf7000162e521,b'Most Americans Want More Gun Control. Why Doesn\xe2\x80\x99t It Happen?',2018-02-28,"b'Polls show solid support for stricter laws, especially after mass shootings. But there is also deep disagreement, staunch opposition and growing disenchantment with gun control.'",https://www.nytimes.com/video/us/politics/100000005746208/most-americans-want-more-gun-control-why-doesnt-it-happen.html,636
5ab8359b47de81a901217092,"b'In Gun Control Marches, Students Led but Adults Provided Key Resources'",2018-03-25,"b'The March for Our Lives demonstrations were triumphs of organic, youthful grass-roots energy, and of sophisticated, experienced organizational muscle.'",https://www.nytimes.com/2018/03/25/us/gun-march-organizers.html,1131
5a8e0f43410cf7000162d3cd,b'Florida Survivor Demands Action on Gun Control',2018-02-22,"b'Florence Yared, a survivor of the shooting at Marjory Stoneman Douglas High School, addressed a crowd of protesters outside the Florida State Capitol in Tallahassee.'",https://www.nytimes.com/video/us/politics/100000005756962/florida-survivor-its-not-too-soon-to-talk-about-gun-control.html,118
5a98961c410cf7000162ec46,b'N.R.A. Suggests Trump May Retreat From Gun Control',2018-03-02,"b'The group\xe2\x80\x99s top lobbyist said the president and vice president \xe2\x80\x9csupport the Second Amendment, support strong due process and don\xe2\x80\x99t want gun control.\xe2\x80\x9d'",https://www.nytimes.com/2018/03/01/us/politics/trump-republicans-gun-control.html,1217
5aba12a547de81a901217c97,b'John Paul Stevens: Repeal the Second Amendment',2018-03-27,"b'This weekend\xe2\x80\x99s marches make it clear: To enact real gun control, we need to change the Constitution.'",https://www.nytimes.com/2018/03/27/opinion/john-paul-stevens-repeal-second-amendment.html,539
5a968e64410cf7000162e677,b'Listen to \xe2\x80\x98The Daily\xe2\x80\x99: Guns and the Midterm Elections',2018-02-28,b'Will gun control be a dominant topic in races across the U.S.?',https://www.nytimes.com/2018/02/28/podcasts/the-daily/gun-control-midterm-elections.html,355
5ab6e34847de81a901216bb2,b'Demonstrators Who Brought Guns and an Opposing Message: \xe2\x80\x98Shoot Back\xe2\x80\x99',2018-03-24,"b'Supporters of the Second Amendment gathered at state capitals and in city centers on Saturday, hoping to counter hundreds of thousands who rallied for stricter gun laws.'",https://www.nytimes.com/2018/03/24/us/march-for-guns-rallies.html,754
5ab709e847de81a901216c57,b'What Emma Gonz\xc3\xa1lez Said Without Words at the March for Our Lives Rally',2018-03-25,"b'Ms. Gonz\xc3\xa1lez, a survivor of last month\xe2\x80\x99s school shooting in Parkland, Fla., used her time onstage at Saturday\xe2\x80\x99s rally in Washington to convey the length of the attack.'",https://www.nytimes.com/2018/03/24/us/emma-gonzalez-march-for-our-lives.html,320
5a95cf9f410cf7000162e4a4,"b'Big and Small, N.R.A. Boycott Efforts Come Together in Gun Debate'",2018-02-27,"b'From individual Twitter posts to orchestrated efforts by advocacy groups, the protests against the gun lobby have coalesced into a powerful movement.'",https://www.nytimes.com/2018/02/27/business/nra-boycotts.html,1154
5a8ee47b410cf7000162d5fd,"b'N.R.A. Chief, Wayne LaPierre, Offers Fierce Defense of 2nd Amendment'",2018-02-22,"b'Mr. LaPierre leveled a searing indictment against liberal Democrats, the news media and political opportunists he said were joined together in a socialist plot to \xe2\x80\x9ceradicate all individual freedoms.\xe2\x80\x9d'",https://www.nytimes.com/2018/02/22/us/politics/nra-chief-offers-ardent-defense-of-gun-ownership.html,983
5ab95d8247de81a90121785d,b'Moved and Inspired by the \xe2\x80\x98March for Our Lives\xe2\x80\x99',2018-03-26,b'Readers express \xe2\x80\x9ctremendous admiration\xe2\x80\x9d for the students and urge continued political activism to bring about stricter gun laws.',https://www.nytimes.com/2018/03/26/opinion/gun-march.html,677
5a919f65410cf7000162dc60,b'What Makes #NeverAgain Different?',2018-02-24,"b'The protests calling for stricter gun control measures come on the heels of other youth movements, but the momentum they have gained makes them stand out.'",https://www.nytimes.com/video/us/100000005761059/student-protests-neveragain-parkland.html,380
5a9970ef410cf7000162ee79,b'There\xe2\x80\x99s an Awful Lot We Still Don\xe2\x80\x99t Know About Guns',2018-03-02,b'Experts have pressing questions.',https://www.nytimes.com/interactive/2018/03/02/upshot/what-should-government-study-gun-research-funding.html,0
5ab6ccdf47de81a901216b41,"b'For Parkland Students, a Surreal Journey From \xe2\x80\x98Normal\xe2\x80\x99 to a Worldwide March'",2018-03-24,"b'Little is ordinary for the students of Marjory Stoneman Douglas High School, who arrived in Washington Saturday to protest gun violence with huge crowds.'",https://www.nytimes.com/2018/03/24/us/parkland-students-gun-violence.html,1139
5a85ccd8410cf7000162c2bd,b'Frustration Grows as Congress Shows Inability to Pass Even Modest Gun Measures',2018-02-15,"b'Despite bipartisan promises, Congress failed to pass two modest measures after last year\xe2\x80\x99s mass killings: a bump stock ban and a bolstered background check system.'",https://www.nytimes.com/2018/02/15/us/politics/congress-inaction-guns.html,953
5a8efa15410cf7000162d64c,b'LaPierre Defends N.R.A. and Guns After Shooting',2018-02-22,"b'Wayne LaPierre, executive vice president of the N.R.A., addressed the Conservative Political Action Conference, warning that in the wake of the Florida school shooting, gun rights were under attack.'",https://www.nytimes.com/video/us/politics/100000005758373/lapierre-nra-defends-guns-florida-shooting.html,69
5ab4433247de81a901215a7f,b'\xe2\x80\x98We Are the Change\xe2\x80\x99: Teenagers From Chicago\xe2\x80\x99s South Side Stand With Parkland Survivors',2018-03-22,"b'Ke\xe2\x80\x99Shon Newman\xe2\x80\x99s brother was shot nine times on Chicago\xe2\x80\x99s South Side, where gun violence is a daily threat. Now, Ke\xe2\x80\x99Shon is heading to Washington to march with high school students from Parkland, Fla.'",https://www.nytimes.com/video/us/politics/100000005806457/chicago-parkland-washington-march.html,1207
5a8ddd81410cf7000162d33d,b'Florida Shooting Survivor: \xe2\x80\x98I Will Fight Every Single Day\xe2\x80\x99',2018-02-21,b'One hundred Marjory Stoneman Douglas students traveled to Tallahassee to advocate for gun control. Survivors spoke to legislators while supporters protested across the country.',https://www.nytimes.com/video/us/100000005755545/students-gun-control-florida-capitol.html,175
5a8fe656410cf7000162d873,b'States Mull \xe2\x80\x98Red Flag\xe2\x80\x99 Gun Seizures from People Deemed Dangerous',2018-02-23,b'Five states already have laws allowing authorities to temporarily remove guns under a judge\xe2\x80\x99s orders. The Florida school shooting has prompted new debate.',https://www.nytimes.com/2018/02/23/us/red-flag-laws-guns.html,1215
5a8e2ee5410cf7000162d409,b'What\xe2\x80\x99s on the N.R.A. Video Channel',2018-02-22,"b'The National Rifle Association\xe2\x80\x99s online video channel has a wide range of programming, and that\xe2\x80\x99s the point.'",https://www.nytimes.com/video/us/100000005755274/nra-video-channel-nratv.html,434
5a8e0de1410cf7000162d3c7,b'Shooting Survivor: \xe2\x80\x98We Will Not Be Silenced\xe2\x80\x99',2018-02-22,"b'Alfonso Calderon, a survivor of the shooting at Marjory Stoneman Douglas High School speaking at the Florida state Capitol, called for stricter gun control.'",https://www.nytimes.com/video/us/100000005756965/shooting-survivor-we-will-not-be-silenced.html,134
5a8e0cad410cf7000162d3c1,b'\xe2\x80\x98Dear Congress\xe2\x80\x99: Shooting Survivor Demands Action in Fiery Speech',2018-02-21,"b'Sheryl Acquaroli, a survivor of last week\xe2\x80\x99s shooting at Marjory Stoneman Douglas High School, called for stricter gun control outside the Florida state capitol, in Tallahassee.'",https://www.nytimes.com/video/us/100000005756782/dear-congress-shooting-survivor-demands-action-in-fiery-speech.html,88
5a8c1750410cf7000162ce51,b'Judge Deals AT&amp;T a Setback: DealBook Briefing',2018-02-20,b'The decision by a federal judge hampers the company\xe2\x80\x99s argument that politics influenced the government\xe2\x80\x99s move to block its $85 billion merger with Time Warner.',https://www.nytimes.com/2018/02/20/business/dealbook/banks-gun-rules.html,2975
5aa9756347de81a90120fe85,b'School Walkout: Photos From Across the Nation',2018-03-14,b'Students protested gun violence across the country on Wednesday in the wake of a recent school shooting in South Florida. Here are some compelling photos from the demonstrations.',https://www.nytimes.com/2018/03/14/us/photos-gun-protest.html,159
5ab6993447de81a901216a6f,b'Stop Shielding Gun Makers',2018-03-24,b'The firearms industry cannot be held legally accountable for the mayhem their weapons cause. That needs to change.',https://www.nytimes.com/2018/03/24/opinion/sunday/stop-shielding-gun-makers.html,880
5a9983b747de81a901209613,"b'\xe2\x80\x98Our Values Are Not for Sale,\xe2\x80\x99 Says Delta C.E.O. as Airline Considers Ending Divisive Discounts'",2018-03-02,"b'After Georgia lawmakers punished Delta for removing a discount for N.R.A. members, its chief wrote to employees stressing neutrality on gun control.'",https://www.nytimes.com/2018/03/02/business/delta-nra-discount.html,519
5a982853410cf7000162ead4,"b'Kroger Raises Age Limits on Gun Sales, Joining Walmart and Dick\xe2\x80\x99s'",2018-03-01,"b'Kroger sells guns at 43 of its Fred Meyer locations in Alaska, Idaho, Oregon and Washington.'",https://www.nytimes.com/2018/03/01/business/kroger-firearms-fred-meyer.html,548
5a974179410cf7000162e892,b'Trump Backs Broad Gun Reforms',2018-02-28,"b'In a meeting with lawmakers, President Trump expressed support for a \xe2\x80\x9ccomprehensive\xe2\x80\x9d gun bill that would include stronger background checks and temporarily take guns away from high-risk individuals.'",https://www.nytimes.com/video/us/politics/100000005771482/trump-guns-background-checks.html,290
5ab3836047de81a901215233,"b'How the Las Vegas Gunman Planned a Massacre, in 7 Days of Video'",2018-03-22,"b'Using exclusive surveillance footage obtained from MGM Resorts, we pieced together the last days of Stephen Paddock, the Las Vegas gunman. He plays video poker, laughs with hotel staff and hauls bag after bag of weapons into his suite.'",https://www.nytimes.com/video/us/100000005794914/las-vegas-gunman-planned-massacre.html,941
5a982d53410cf7000162eaed,b'Are You a School Resource Officer? We Want to Hear From You',2018-03-01,"b'School resource officers are an important, but rarely heard voice in the debate over school gun violence.'",https://www.nytimes.com/2018/03/01/reader-center/school-resource-officer.html,177
5a944d52410cf7000162e0e5,b'Trump Says He Would Have Rushed in Unarmed to Stop School Shooting',2018-02-26,"b'President Trump said the United States needs to consider opening more mental health institutions to avert mass shootings, and he castigated the Florida police response.'",https://www.nytimes.com/2018/02/26/us/politics/trump-school-shooter-florida.html,1394
5aaab53b47de81a901210a26,b'Dylann Roof\xe2\x80\x99s Sister Arrested After Bringing Weapons to School Walkout',2018-03-15,"b'Morgan Roof said on Snapchat that she hoped those walking out to protest gun violence would \xe2\x80\x9cget shot,\xe2\x80\x9d and suggested that only black students were participating.'",https://www.nytimes.com/2018/03/15/us/morgan-roof-dylann-roof.html,569
5a9031bf410cf7000162d987,b'Trump Condemns Florida Officer Who Didn\xe2\x80\x99t Act; Sticks by Plan to Arm Teachers',2018-02-23,"b'\xe2\x80\x9cWhen it came time to get in there and do something, he didn\xe2\x80\x99t have the courage, or something happened, but he certainly did a poor job,\xe2\x80\x9d President Trump said of the officer in Parkland.'",https://www.nytimes.com/2018/02/23/us/politics/trump-cpac-guns-school-shooting.html,1199
5aaa62de47de81a9012105a6,b'Thank a Teenager',2018-03-15,b'Also: The militarization of foreign policy.',https://www.nytimes.com/2018/03/15/opinion/national-school-walkout.html,508
5abbe45847de81a901218cc0,"b'Drones Spy Caribou on a Treacherous, Icy Crossing'",2018-03-28,"b'Watching the herd from above offered a more complete view of the animals\xe2\x80\x99 varying behaviors, and could suggest insights into other migratory species.'",https://www.nytimes.com/2018/03/28/science/caribou-migration-drones.html,704
5a8e4e66410cf7000162d433,b'Carey Mulligan Is Perfection in a Play That Isn\xe2\x80\x99t',2018-02-22,b'Two solo plays and an American import allow an array of women to shine.',https://www.nytimes.com/2018/02/22/theater/london-girls-and-boys-carey-mulligan-john.html,1070
5aa7c0f547de81a90120e103,"b'Weekly News Quiz for Students: Tariffs, Gun Laws, High-Stakes Summit'",2018-03-13,b'How well did you follow the news this past week? How many of these 10 questions can you get right?',https://www.nytimes.com/interactive/2018/03/13/learning/13StudentNewsQuiz-Tariffs-Gun-Laws-Summit.html,0
5ab6500847de81a9012168f9,"b""The Latest: 'March for Our Lives' Rallies Draw Huge Crowds""",2018-03-24,b'The Latest on student-led protests against gun violence (all times Eastern Daylight Time):',https://www.nytimes.com/aponline/2018/03/24/us/politics/ap-us-student-gun-protests-the-latest.html,2864
5ab97d5447de81a90121795d,"b""Campaign's Comment About Parkland Student Prompts Outrage""",2018-03-26,"b""A comment on an Iowa congressman's campaign Facebook page about one of the survivors of a Florida school shooting has prompted hundreds of comments, many met by mocking replies from the campaign.""",https://www.nytimes.com/aponline/2018/03/26/us/ap-us-student-gun-protests-congressman.html,162
5ab80f3447de81a901216ff3,"b'Rick Santorum: Students Should Learn CPR, Not Seek Gun Laws'",2018-03-25,b'Former Pennsylvania Sen. Rick Santorum said Sunday that students who have rallied for gun control should instead learn CPR or find their own way to prevent a school shooting.',https://www.nytimes.com/aponline/2018/03/25/us/ap-us-student-protests-santorum.html,225
5abaab3247de81a90121828b,b'Gunmaker Remington Gets Approval for Loan to Carry It Through Bankruptcy',2018-03-27,"b'U.S. gunmaker Remington Outdoor Co Inc won court approval on Tuesday to borrow an interim $75 million to sustain its business during its Chapter 11 bankruptcy, which will allow the company to carry out a $775 million debt-cutting deal.'",https://www.nytimes.com/reuters/2018/03/27/business/27reuters-remington-bankruptcy.html,377
5a9da2c9410cf7000162f0b7,"b'Women, Booze and the Vote'",2018-03-05,b'The appropriation of a feminist theme for selling whiskey to women is nothing if not ironic.',https://www.nytimes.com/2018/03/05/opinion/women-votes-feminism-alcohol.html,1180
5ab8603c47de81a901217132,"b'Remington, Centuries-Old Gun Maker, Files for Bankruptcy as Sales Slow'",2018-03-26,"b'One of the oldest U.S. gun manufacturers borrowed heavily after the Sandy Hook shooting, when sales surged because of concern of impending regulation. But now demand has fallen.'",https://www.nytimes.com/2018/03/25/business/remington-bankruptcy-guns.html,371
5ab2a2b047de81a9012149f0,b'Alabama Senator Says Congress Must Act on Gun Violence',2018-03-21,"b'Congress must act to address gun violence, even as lawmakers protect the Second Amendment rights of gun owners, Alabama Sen. Doug Jones said Wednesday in his maiden speech to the Senate.'",https://www.nytimes.com/aponline/2018/03/21/us/politics/ap-us-alabama-senator-guns.html,402
5ab51c2547de81a901216169,b'\xe2\x80\x98Something About Parkland Has Been Different\xe2\x80\x99: Survivors From 20 Years of Mass Shootings Speak',2018-03-23,b'We spoke to survivors of mass shootings and others affected by them about the demonstrations planned for Saturday.',https://www.nytimes.com/2018/03/23/us/mass-shooting-survivors-march-lives-.html,1435
5a8e9cfc410cf7000162d50c,"b'Marco Rubio, Ivanka Trump, Ice Hockey: Your Thursday Briefing'",2018-02-22,b'Here\xe2\x80\x99s what you need to know to start your day.',https://www.nytimes.com/2018/02/22/briefing/marco-rubio-ivanka-trump-ice-hockey.html,1189
5aaac8f447de81a901210b4e,"b'Review: In \xe2\x80\x98Education,\xe2\x80\x99 a Fictional Protest That Pales Next to Real Ones'",2018-03-15,b'Brian Dykstra\xe2\x80\x99s play about a student\xe2\x80\x99s activist artwork lacks the kind of focus that teenagers around the country are bringing to issues like gun control.',https://www.nytimes.com/2018/03/15/theater/education-review-brian-dykstra.html,511
5aa8209f47de81a90120e658,b'The Real Problem With Video Games',2018-03-13,b'It\xe2\x80\x99s not the violent content. It\xe2\x80\x99s the toxic culture.',https://www.nytimes.com/2018/03/13/opinion/video-games-toxic-violence.html,661
5a8ca06c410cf7000162d00d,"b'Clooney, Winfrey and Spielberg Donate Money for March Against Gun Violence'",2018-02-20,"b'Hollywood figures make donations of $500,000 to the March for Our Lives, organized by student survivors of the Parkland, Fla., shooting.'",https://www.nytimes.com/2018/02/20/us/george-clooney-protest.html,470
5aa25b2b47de81a90120c1f8,b'We Are What We Manufacture',2018-03-09,b'Joshua B. Freeman\xe2\x80\x99s \xe2\x80\x9cBehemoth\xe2\x80\x9d is an accessible and cogent global history of the factory and the modern world that all Americans should read.',https://www.nytimes.com/2018/03/09/books/review/behemoth-joshua-freeman.html,1476
5a8c724c410cf7000162cf87,"b'Florida, Syria, Olympics: Your Wednesday Briefing'",2018-02-20,b'Here\xe2\x80\x99s what you need to know to start your day.',https://www.nytimes.com/2018/02/20/briefing/florida-syria-olympics-your-wednesday-briefing.html,1266
5a8d4a97410cf7000162d16b,"b'Parkland, Billy Graham, Lindsey Vonn: Your Wednesday Briefing'",2018-02-21,b'Here\xe2\x80\x99s what you need to know to start your day.',https://www.nytimes.com/2018/02/21/briefing/parkland-benjamin-netanyahu-lindsey-vonn.html,1302
